sideline_player_id,espn_athlete_id,player_name,position,class_year,jersey,school_id,school,school_slug,conference,nil_value_usd,nil_source,recruit_stars,sideline_overall_rank
5107358,5107358,Madison Durr,G,Senior,1,350,UNC Wilmington,unc-wilmington,CAA,400750,modeled,,
5176815,5176815,David Douglas Jr.,G,Junior,15,278,Fresno State,fresno-state,Pac-12,400000,modeled,,
5093264,5093264,Eli Rice,G,Sophomore,11,213,Penn State,penn-state,Big Ten,399000,modeled,,
5242561,5242561,Marcus Johnson,F,Senior,6,2306,Kansas State,kansas-state,Big 12,399000,modeled,,
5243241,5243241,Jaden Brownell,F,Senior,33,30,USC,usc,Big Ten,398000,modeled,,
5105978,5105978,Christ Essandoko,F,Junior,2,2579,South Carolina,south-carolina,SEC,398000,modeled,,
5238218,5238218,Annor Boateng,G,Sophomore,6,142,Missouri,missouri,SEC,395000,modeled,,
5102618,5102618,Jack Benter,G,Freshman,14,2509,Purdue,purdue,Big Ten,395000,modeled,,
5060708,5060708,John Mobley Jr.,G,Sophomore,0,194,Ohio State,ohio-state,Big Ten,394000,modeled,,
5107804,5107804,Miles Byrd,G,Junior,21,21,San Diego State,san-diego-state,Pac-12,394000,modeled,,
5174979,5174979,Jerry Huang,G,Sophomore,9,254,Utah,utah,Big 12,393000,modeled,,
5105823,5105823,Pharrel Payne,F,Senior,21,120,Maryland,maryland,Big Ten,390000,modeled,,
5107320,5107320,Chase Martin,G,Junior,2,198,Oral Roberts,oral-roberts,Summit League,390000,modeled,3.0,
5105980,5105980,Kellen Thames,G,Junior,0,139,Saint Louis,saint-louis,Atlantic 10,389000,modeled,,
5165276,5165276,Jeremiah Wilkinson,G,Sophomore,5,61,Georgia,georgia,SEC,388000,modeled,,
5241366,5241366,Isaia Howard,G,Sophomore,23,2294,Iowa,iowa,Big Ten,388000,modeled,,
4870444,4870444,Juanse Gorosito,G,Senior,4,301,San Diego,san-diego,West Coast,387750,modeled,,
4873145,4873145,Donnie Freeman,F,Sophomore,1,183,Syracuse,syracuse,ACC,387000,modeled,,
4685647,4685647,Jaylin Stewart,F,Junior,3,41,UConn,uconn,Big East,387000,modeled,,
4894465,4894465,Owen Freeman,F,Junior,32,156,Creighton,creighton,Big East,387000,modeled,,
5175364,5175364,Caedin Hamilton,F,Sophomore,18,269,Marquette,marquette,Big East,386000,modeled,,
5243254,5243254,Isaiah Washington,G,Freshman,11,2459,Northern Illinois,northern-illinois,MAC,385500,modeled,3.0,
4684268,4684268,Fred Payne,G,Sophomore,5,103,Boston College,boston-college,ACC,385000,modeled,,
5238173,5238173,John Holbrook,F,Sophomore,25,153,North Carolina,north-carolina,ACC,383000,modeled,,
5314227,5314227,Will James Jr.,G,Freshman,11,2649,Toledo,toledo,MAC,383000,modeled,3.0,
4683784,4683784,Isaiah West,G,Junior,3,2057,Belmont,belmont,Missouri Valley,383000,modeled,3.0,
4873184,4873184,Aiden Sherrell,F,Sophomore,22,333,Alabama,alabama,SEC,382000,modeled,,
5243402,5243402,Anthony Peoples Jr.,F,Senior,23,26,UCLA,ucla,Big Ten,382000,modeled,,
5105894,5105894,Elijah Gray,F,Senior,6,275,Wisconsin,wisconsin,Big Ten,382000,modeled,,
5175021,5175021,Bangot Dak,F,Junior,8,38,Colorado,colorado,Big 12,382000,modeled,,
5176947,5176947,Amar Kuljuhovic,G,Senior,7,2623,Missouri State,missouri-state,Conference USA,381000,modeled,,
5240270,5240270,Jazz Henderson,G,Freshman,2,2641,Texas Tech,texas-tech,Big 12,380000,modeled,,
5171788,5171788,Eduardo Klafke,G,Sophomore,8,145,Ole Miss,ole-miss,SEC,377000,modeled,,
5176788,5176788,Bubu Benjamin,G,Junior,11,45,George Washington,george-washington,Atlantic 10,377000,modeled,,
5105534,5105534,Jalen Reed,F,Junior,9,99,LSU,lsu,SEC,376000,modeled,,
5313072,5313072,Chris Jones,G,Freshman,55,2247,Georgia State,georgia-state,Sun Belt,374500,modeled,3.0,
5105657,5105657,AJ Rohosy,F,Senior,4,24,Stanford,stanford,ACC,374000,modeled,,
5313656,5313656,Dre Kindell,G,Junior,3,2724,Wichita State,wichita-state,American,374000,modeled,,
5175809,5175809,Tariq Francis,G,Junior,0,164,Rutgers,rutgers,Big Ten,373000,modeled,,
